,Ticker,Date,Close_price
0,AFRM,2022-04-01,45.20000076293945
0,SQ,2022-04-01,132.92999267578125
0,COIN,2022-04-01,186.61000061035156
0,LC,2022-04-01,15.649999618530273
0,HOOD,2022-04-01,13.295000076293945
0,SOFI,2022-04-01,9.250699996948242
0,UPST,2022-04-01,107.01000213623047
0,PYPL,2022-04-01,115.12000274658203
0,INTU,2022-04-01,477.1300048828125
